time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duEW[unit=""],duNS[unit=""],duV[unit=""]
2024-02-08T21:00:00Z,-7.609444,112.595556,-0.000204439289518632,-0.0034140055067837,-0.0011007074499502
2024-02-09T00:00:00Z,-7.609444,112.595556,8.731819434615318e-06,-0.0034404662437736,-0.0009951492538675666
2024-02-09T03:00:00Z,-7.609444,112.595556,0.00036385623388923705,-0.0031924915965646,-0.0008079097024165094
2024-02-09T06:00:00Z,-7.609444,112.595556,0.0005301015335135162,-0.002872291021049,-0.0007019191398285329
2024-02-09T09:00:00Z,-7.609444,112.595556,0.0006432972149923444,-0.0026230646762996,-0.0006181487115100026
2024-02-09T12:00:00Z,-7.609444,112.595556,0.0010072364239022,-0.0024591949768364,-0.0005880723474547267
2024-02-09T15:00:00Z,-7.609444,112.595556,0.0014230962842702,-0.0023039293009787,-0.0006193313165567815
2024-02-09T18:00:00Z,-7.609444,112.595556,0.0016995560145005,-0.0022084955126047,-0.0004726576735265553
2024-02-09T21:00:00Z,-7.609444,112.595556,0.0018154700519517,-0.0021617636084556,-0.00034905297798104584
2024-02-10T00:00:00Z,-7.609444,112.595556,0.0020651009399443,-0.0020204375032335,-0.0004530524311121553
2024-02-10T03:00:00Z,-7.609444,112.595556,0.0023413784801959,-0.0016816238639876,-0.0006256662309169769
2024-02-10T06:00:00Z,-7.609444,112.595556,0.0023870859295129,-0.0014465859858319,-0.0007099222857505083
2024-02-10T09:00:00Z,-7.609444,112.595556,0.0022882984485477,-0.0014087029267102,-0.0009420237620361148
2024-02-10T12:00:00Z,-7.609444,112.595556,0.0023395982570946,-0.0014743470819666,-0.0013710387283936
2024-02-10T15:00:00Z,-7.609444,112.595556,0.0024339202791452,-0.0015651510329917,-0.0019493023864924
2024-02-10T18:00:00Z,-7.609444,112.595556,0.0023783892393112,-0.0017453661421313,-0.0024175201542675
2024-02-10T21:00:00Z,-7.609444,112.595556,0.0021325726993381,-0.0019079283811151,-0.0026648128405213
2024-02-11T00:00:00Z,-7.609444,112.595556,0.0020036846399307,-0.0019173860782757,-0.0029756766743957
2024-02-11T03:00:00Z,-7.609444,112.595556,0.0017968520987778,-0.0018142721382901,-0.0031124686356633
2024-02-11T06:00:00Z,-7.609444,112.595556,0.0013574815820902,-0.0018354767234995,-0.0030131384264677
2024-02-11T09:00:00Z,-7.609444,112.595556,0.000809902441687882,-0.0019858495797961,-0.0030445505399256
2024-02-11T12:00:00Z,-7.609444,112.595556,0.0005359285278245807,-0.0021287663839757,-0.0031642185058444
2024-02-11T15:00:00Z,-7.609444,112.595556,0.00040598990744911134,-0.0020745806396007,-0.0030093523673713
2024-02-11T18:00:00Z,-7.609444,112.595556,0.0002590470830909908,-0.0020263011101633,-0.002592971548438
2024-02-11T21:00:00Z,-7.609444,112.595556,2.119179407600313e-05,-0.0020447226706892,-0.0023937879595905
2024-02-12T00:00:00Z,-7.609444,112.595556,3.8895555917406455e-05,-0.0019940335769206,-0.0022788369096815
2024-02-12T03:00:00Z,-7.609444,112.595556,0.00018012139480561018,-0.0017876556375995,-0.0022778012789785
2024-02-12T06:00:00Z,-7.609444,112.595556,0.000454863824415952,-0.0016244638245552,-0.0022762243170291
2024-02-12T09:00:00Z,-7.609444,112.595556,0.0007622377597726882,-0.0014792830916121,-0.0021649494301527
2024-02-12T12:00:00Z,-7.609444,112.595556,0.0010503748198971,-0.0014005273114889,-0.0021314437035471
2024-02-12T15:00:00Z,-7.609444,112.595556,0.0012183658545836,-0.001426673377864,-0.0020916115026921
2024-02-12T18:00:00Z,-7.609444,112.595556,0.0012938423315063,-0.0015563870547339,-0.0017422329401597
2024-02-12T21:00:00Z,-7.609444,112.595556,0.0014727615052834,-0.0019062192877754,-0.0015600739279761
2024-02-13T00:00:00Z,-7.609444,112.595556,0.0019108593696728,-0.0021156556904315,-0.0011755210580304
2024-02-13T03:00:00Z,-7.609444,112.595556,0.002119276439771,-0.002140499651432,-0.0004948737914673984
2024-02-13T06:00:00Z,-7.609444,112.595556,0.0023154022637754,-0.0021544606424868,6.978727469686419e-06
2024-02-13T09:00:00Z,-7.609444,112.595556,0.0025517211761325,-0.0021749539300799,0.0002339157072128728
2024-02-13T12:00:00Z,-7.609444,112.595556,0.002736500930041,-0.0021891808137297,0.0004258815024513751
2024-02-13T15:00:00Z,-7.609444,112.595556,0.002867083530873,-0.0022166843991726,0.0005205930210649967
